id,EAP,HPL,MWS
id22080,0.8684167325710315,0.12611707564682761,0.005466191782142676
id03545,0.7453399072488667,0.254186976695545,0.00047311605558420937
id23725,0.008028563725623737,0.00955107723439455,0.9824203590399805
id12009,0.7719179303926749,0.17511506363866813,0.052967005968658
id24241,0.5276914232866814,0.12583030125069355,0.34647827546262466
id03596,0.014761310449888529,0.9805255076837132,0.004713181866384914
id10749,0.13390468550024864,0.8577906449918192,0.008304669507932207
id22794,0.00357983533880157,0.020557253306504923,0.9758629113546903
id15482,0.36989720171358353,0.2346939516811894,0.395408846605228
id04833,0.6335728040286418,0.359025873567054,0.007401322404297169
id00397,0.03092274095403792,5.398114811323787e-05,0.9690232778978306
id14691,0.022341249191835028,0.06717482727085505,0.910483923537319
id05193,0.060918633721512586,0.003444707340499261,0.9356366589379878
id19541,0.9737800571793415,0.0038558018530438117,0.02236414096762315
id22166,0.03044527679859354,0.0023523501732949565,0.9672023730281062
id20744,0.0021649422606202927,0.0023588999511628427,0.9954761577882174
id10392,0.00015445247274356564,0.0002267208938449112,0.999618826633409
id00770,0.9664264372831898,0.014179986350279247,0.019393576366529018
id06018,0.4123776693650413,0.49817919847461667,0.08944313216034255
id15678,0.36630523316121244,0.0948228322594128,0.5388719345793765
id08305,0.8806320422539946,0.0735377259602026,0.045830231785802714
id08903,0.3541754902984703,0.08649632940017246,0.5593281803013573
id14752,0.3527216359026546,0.62392353762005,0.023354826477293224
id12468,0.0572363769761763,0.9399725823364845,0.0027910406873225425
id05085,0.5396988232633971,0.4460009283429057,0.014300248393696355
id21993,0.15474203419749585,0.00012823752246621015,0.8451297282800402
id15503,0.8511464106689838,0.12420600538469986,0.024647583946318392
id03021,0.0062494017179845355,0.985892550889821,0.007858047392187296
id16123,0.9788551661133316,0.015328878329427562,0.005815955557220043
id19383,0.9916746667919618,0.007395727940077217,0.0009296052679549918
id04186,0.9864287216128776,0.0072642580860789365,0.006307020301044443
id17954,0.0007909834671045734,3.4627815961691015e-05,0.9991743887169235
id12030,0.3403949036718151,0.029745093216924916,0.6298600031112593
id13020,0.8396900211351082,0.12984884983330375,0.0304611290315868
id25327,0.015582906380992235,0.5768578487552332,0.40755924486377226
id16344,0.34947924188640556,0.0767041603794123,0.5738165977341801
id12303,0.20726906426149433,0.728397713836634,0.06433322190187149
id15017,0.9908773451640165,0.003123718783577127,0.005998936052402796
id22308,0.2705206110414694,0.03543166441431506,0.6940477245442164
id06536,0.00838201004411009,0.006712717324197025,0.9849052726316891
id19797,0.02697464887444309,0.9482685338046597,0.024756817320898607
id06332,0.3972414755002629,0.32900878084339136,0.2737497436563438
id22941,0.2596029091595279,0.27777910543831685,0.46261798540215704
id13547,0.09211731830553686,0.07886201309990748,0.8290206685945541
id06928,0.017501627864238083,0.0018517710128666948,0.9806466011228963
id12521,0.39950427051639037,0.5383316707795736,0.06216405870403394
id25716,0.7946464696773354,0.007121837156012882,0.19823169316665154
id27116,9.291872622443581e-06,2.0259019732421474e-07,0.9999905055371812
id19941,0.0705050203554472,0.8698807742994831,0.05961420534507107
id05711,0.00036823230333662017,7.464600129800958e-05,0.999557121695368
id02097,0.0025938052603073805,0.014281581551041788,0.9831246131886522
id03563,0.0017718342393163347,0.997893892252988,0.00033427350770273646
id02295,0.49941785668387856,0.38123359881290336,0.11934854450321805
id08179,0.9995043909294443,0.00011495110676404231,0.0003806579637916386
id05332,0.06444180662947932,0.9142657324224797,0.02129246094804157
id15697,0.767894848342044,0.035703277888131116,0.196401873769822
id17026,0.3148655401312843,0.08900280692398431,0.596131652944732
id04243,0.9450537022607615,0.05141040738320694,0.0035358903560294653
id13175,0.9797673844563279,0.0015132438776412952,0.01871937166603082
id05387,0.9879135787364348,0.0031308107043872624,0.008955610559189931
id19989,0.7712736937424899,0.16517283741445066,0.06355346884306592
id25173,0.3476385449695104,0.1731886226604806,0.47917283237000985
id08925,0.2920573981225656,0.7030158497801227,0.004926752097309294
id03034,0.05159797397384856,0.9327903397394566,0.015611686286695675
id13272,0.010591008121901974,0.9752846429888468,0.014124348889248304
id07956,0.7535807425906148,0.09493895071432815,0.15148030669506457
id02648,0.008473145202488312,0.0023631168530099224,0.9891637379445012
id01778,0.07556916227152764,0.010739112856507799,0.913691724871963
id12846,0.037173426876421854,0.012892630528189347,0.9499339425953874
id19001,0.1407812701737168,0.07315335805298576,0.7860653717732926
id05763,0.8666176390634609,0.057247214105181986,0.07613514683136136
id15590,0.0035228604060544093,2.2302276836020996e-05,0.9964548373171063
id04912,0.7594530826383705,0.1401092649918964,0.10043765236973583
id21201,0.852892400531624,0.028529297783001,0.11857830168537878
id13215,0.9827882583372547,0.004104946075506745,0.013106795587238762
id15612,0.08396899968141376,0.8673903451429196,0.04864065517566315
id18501,0.20411345834533248,0.006717674869018843,0.7891688667856501
id07223,0.5324405769018383,0.3379775250837226,0.12958189801443906
id06707,0.376756627498702,0.45670225315943574,0.16654111934186228
id05238,0.0005805564699199111,0.9982303769231979,0.0011890666068933796
id00935,0.013580191358086099,0.13151595416960732,0.854903854472305
id00110,0.8131823781663128,0.015450200564384281,0.17136742126930615
id17476,0.8867084247610274,0.05227435570545034,0.061017219533522606
id15170,0.9034682864449459,0.09353175544175474,0.0029999581133032115
id13397,0.3735850305286646,0.08798092932913942,0.5384340401421934
id24283,0.42493119511607447,0.15296360195425604,0.42210520292966897
id15234,0.9469179330678645,0.045764560084116036,0.007317506848017298
id16884,0.38420071643599324,0.4193434734321423,0.19645581013186247
id07831,0.28635846176921786,0.5683377629906566,0.1453037752401254
id16038,0.9158383576860454,0.0694706002023526,0.014691042111601937
id03629,0.9045727305444007,0.04427876249790656,0.051148506957692796
id21019,0.7545352635298699,0.1284615549926444,0.11700318147748597
id21835,0.16447336116626426,0.08043426747921348,0.7550923713545198
id04480,0.001093991159138598,0.9970365534150277,0.001869455425832427
id20838,0.6746177735799265,0.2785025671915796,0.04687965922849942
id24195,0.3710505506437237,0.2013650233899261,0.42758442596635
id05448,0.8622699417754427,0.11393800770186432,0.023792050522695805
id15957,0.121457206017621,0.8673480608553671,0.011194733127010737
id19956,0.007656573458289702,0.00019712111481194023,0.9921463054268991
id15104,0.044818861576560835,0.15806103170491392,0.7971201067185198
id17559,0.677265211632547,0.21667351757953268,0.10606127078792063
id16839,0.4563399414342961,0.11933446590557377,0.4243255926601327
id14493,0.6126289895416555,0.016717459019326086,0.3706535514390205
id08833,0.894097221670809,0.0030045091175849247,0.10289826921160612
id15723,0.15603293312535016,0.10970004255208529,0.7342670243225642
id02716,0.9290793971269963,0.0028450078460890214,0.06807559502691696
id06689,0.07933104295132273,0.8863800915511904,0.03428886549748432
id18837,0.6983324602339894,0.06573583698637872,0.235931702779628
id04466,0.9556835417901649,0.022149688692902524,0.02216676951693355
id00686,0.973715953998178,0.01784356561751593,0.00844048038430284
id09010,0.08069374102557425,0.9024272186242721,0.016879040350155788
id23353,0.9024126649398807,0.024288848064303332,0.07329848699581659
id00066,0.8628541136420387,0.11705897655073128,0.02008690980723046
id15724,0.3726794319499958,0.5829961568793229,0.044324411170683996
id23486,0.03539628425699946,0.0006721359329376459,0.9639315798100647
id22258,0.007824319540642532,0.004130018860455784,0.9880456615989
id02292,0.75395618224889,0.13131078308830335,0.11473303466280646
id16356,0.2119979848574039,0.07797975105259562,0.7100222640899985
id00235,0.85991140098934,0.01445002358714815,0.12563857542351295
id25522,0.015078161085490868,0.002177025526534663,0.9827448133879786
id04204,0.020808029143298996,0.9755289075060919,0.0036630633506092485
id22016,0.6324502978716098,0.10765955462289203,0.2598901475054987
id06480,0.12541965265133978,0.8643269964352628,0.01025335091340523
id08718,0.09424695702609695,0.004603835975685632,0.9011492069982175
id05251,0.000999854536925734,0.9988879205788959,0.00011222488418202836
id03359,0.6525343779890279,0.0676607115614323,0.2798049104495396
id16117,0.003684486419827389,0.0046384091780511975,0.991677104402123
id17000,0.0014509668120514167,0.9966237212433068,0.0019253119446413862
id01730,0.02613418514011511,0.970026324749543,0.0038394901103333532
id00630,0.686657163925555,0.2888909895907572,0.02445184648368302
id18175,0.1670688112337232,0.0022907097008374048,0.8306404790654422
id00907,0.9096126134899081,0.024910451822777263,0.0654769346873132
id18251,0.0011219107457519737,0.9986810472049827,0.00019704204924525805
id25861,0.6744200480524328,0.11966686701855118,0.20591308492901458
id00398,0.8098733905958311,0.06322310917575792,0.12690350022841224
id27573,0.9955730623444614,0.0008658590557487046,0.0035610785997955583
id10022,0.0008825108544331115,0.9912334315432758,0.007884057602298693
id15901,0.0706700246095603,0.00018085974731295505,0.9291491156431265
id00451,0.017441638268922834,0.18064753309893436,0.8019108286321446
id23129,0.06603750671809709,0.9253946009221113,0.008567892359789329
id26498,0.3500855328946029,0.519346110521431,0.13056835658396942
id14741,0.06017142443600275,0.6124183566058088,0.32741021895818656
id18453,0.24285881069426069,0.17604114307639096,0.5811000462293446
id08309,0.9030356298646796,0.07733214516197293,0.019632224973349287
id00320,0.995697473972962,0.0033425950052707364,0.0009599310217638041
id07688,0.13589834055850833,0.021824370901378145,0.8422772885401144
id01556,0.013731309951904502,0.00034074892874665216,0.9859279411193489
id00178,0.3840717431009327,0.21648945211088874,0.3994388047881822
id18902,0.04763729932046484,0.008884773762490208,0.9434779269170402
id27002,0.6423805895565289,0.2830539322058597,0.07456547823761146
id21418,0.9772948582945776,0.010600497980231575,0.012104643725191759
id23018,0.6045345731390804,0.0942702461026818,0.3011951807582375
id07032,0.3674510100467276,0.10191985682393383,0.5306291331293349
id16195,0.5032943483677225,0.07950881847004135,0.41719683316224054
id11202,0.25327045676915233,0.6939325608516,0.052796982379244205
id09578,0.722538815880055,0.03478781539394925,0.24267336872599626
id26984,0.8513108104353853,0.035405717800356375,0.11328347176425786
id19856,0.0019391098780692333,0.9976557701829705,0.00040511993896355443
id12086,0.604845568110758,0.03543315475737712,0.35972127713186475
id12052,0.06600484566341921,0.012608580429204888,0.9213865739073773
id17728,0.00023118816449568233,0.0001546844293876397,0.9996141274061106
id24608,0.7934121045230967,0.17657343859551453,0.03001445688139113
id21097,0.018828945984560065,0.018487480253415428,0.9626835737620253
id20179,0.01104135669963976,0.0015719651087146493,0.9873866781916547
id15144,0.5856581029705472,0.2997417324012129,0.11460016462823966
id00206,0.98903153240458,0.0019142958410091713,0.009054171754412272
id22285,0.07474653979394326,0.027430929683074756,0.8978225305229841
id06417,0.3089033520225658,0.38859779690456053,0.3024988510728758
id00215,0.0021045048347693622,0.9977684820190307,0.0001270131461919505
id04201,0.32746791048416113,0.032574977400522696,0.6399571121153159
id21771,0.9206510088699279,0.046636229284197514,0.032712761845876216
id12451,0.04502942242981694,0.6171696164576045,0.33780096111257885
id14250,0.06398098177648853,0.8240898098456059,0.11192920837790984
id03433,0.04693997988924664,0.9377894679407308,0.01527055217001006
id03303,0.03812450432957836,0.002190363466920769,0.9596851322034997
id25901,0.29233746755321804,0.33901795288489983,0.368644579561883
id06945,0.46215932003547355,0.029945436489838266,0.507895243474686
id05664,0.5282426732518303,0.24695770496276775,0.22479962178540286
id05741,0.9952307946809397,0.00048709228752563324,0.004282113031533473
id10652,0.5880939199102737,0.12634675518755442,0.2855593249021716
id16300,0.9864297808779131,0.0003439704740954247,0.013226248647991785
id12319,0.6133622459832364,0.24281317464526292,0.14382457937150084
id07500,0.019873209602854155,0.9799280946139971,0.00019869578315305682
id12478,0.25680545636914665,0.3458722352261466,0.3973223084047067
id03076,0.1578265016455608,0.021767040200667782,0.8204064581537744
id00969,0.2738589601179172,0.6871016335949701,0.03903940628711123
id23636,0.06134492916408095,0.9137419392847775,0.024913131551141866
id09791,0.02395249935694694,0.0302442698271827,0.9458032308158699
id05680,0.01356697649635317,0.26526058409304243,0.7211724394106074
id03672,0.09870487724768903,0.46404366713915657,0.4372514556131549
id04286,0.0008863310248009735,0.9837799025022111,0.015333766472985216
id23883,0.006263252806692715,0.0304477772063567,0.9632889699869585
id11914,0.685522069649862,0.011889443919181512,0.30258848643095704
id20974,0.004483080208309351,0.994618391450081,0.0008985283416101039
id26125,0.21038637012796899,0.018069283089993463,0.7715443467820363
id15543,0.29065892802110627,0.1557023921806418,0.553638679798244
id19471,0.9804028792068621,0.004395293725264973,0.015201827067870355
id11503,0.7573760222908771,0.1821018535836177,0.0605221241255046
id09321,0.014858056403541653,0.9757918944513413,0.009350049145115981
id25560,9.301961457395589e-05,5.1934154279197966e-05,0.9998550462311322
id06726,0.2965259801193584,0.11220009556295893,0.5912739243176821
id05709,0.97746558778727,0.006193132940856093,0.01634127927187374
id09788,0.09926596507623343,0.6838448101135592,0.2168892248102145
id05289,0.9825075116966921,0.003962384200166048,0.013530104103133062
id11815,0.007923501555169497,0.9911042367548026,0.0009722616900288913
id22422,0.6076134109852832,0.17399310515179417,0.2183934838629221
id25954,0.8709776036955417,0.03346541897540373,0.09555697732905302
id13601,0.6641647215011585,0.23284277235377257,0.10299250614506805
id05677,0.8234716156558918,0.007812349956930216,0.16871603438717137
id10498,0.010987263497345145,0.9852731837549857,0.0037395527476631807
id02665,0.3151790206293087,0.6458946231661817,0.038926356204510446
id10114,0.012369801287721558,0.9494065040205699,0.03822369469171687
id26314,0.8725343833801175,0.0979573933525593,0.02950822326732011
id21240,0.35600248245324795,0.0818057574564903,0.5621917600902624
id15569,0.9744625923712389,0.022704370906856793,0.002833036721910528
id25928,0.062306698139911895,0.01798092526778915,0.9197123765923052
id22706,0.03179484507393387,0.9554463334985435,0.012758821427537818
id20877,0.0003146872806010613,0.9966109729471271,0.0030743397722700926
id04318,0.796333473527035,0.011587067114766663,0.19207945935819867
id18299,0.16080281267009597,0.6335736780950634,0.20562350923484396
id08126,0.024529310584425205,0.009592087767261056,0.9658786016483176
id14293,0.46656390011998716,0.021981220766593708,0.5114548791134237
id12759,0.9432453843319261,0.011130462845802368,0.04562415282227099
id11983,0.7209394199189505,0.06178782508907613,0.2172727549919728
id05580,0.1323688242016219,0.7923208154788465,0.07531036031953928
id25846,0.39606661996498166,0.3770911752869639,0.22684220474805378
id01939,0.6087142692133253,0.03378224497583448,0.35750348581084096
id26327,0.12686559438716608,0.3103013223913348,0.5628330832214962
id11068,0.004492403146925115,0.012251661589618884,0.9832559352634531
id08404,0.9971608160694838,0.0007278232277435459,0.002111360702774091
id27189,0.7738644381100535,0.21884222039177134,0.007293341498169732
id15119,0.016135640130264337,0.935254092755933,0.04861026711380178
id26525,0.983460926377823,0.0038519554211608976,0.012687118201015138
id03618,0.5780525111687338,0.31450302175508005,0.10744446707618667
id27220,0.9931343337518752,0.0036752348581694724,0.0031904313899544603
id18777,0.07451163185312384,0.00377701697446244,0.9217113511724143
id20213,0.8563824238470443,0.08729854626683312,0.05631902988612184
id20403,0.7582971329040895,0.20684862859183123,0.03485423850408308
id03777,0.049132132604473404,0.41113559742022393,0.5397322699752906
id10595,0.008448353186436948,0.9897930161924702,0.00175863062109133
id13816,0.4550046267038195,0.03440183037907105,0.5105935429171076
id05667,0.007479535138440553,0.010015512038640215,0.9825049528229244
id24629,0.5813482762409187,0.02767747500019338,0.3909742487588871
id20398,0.1387793510698314,0.2458368129305007,0.6153838359996688
id14108,0.01067978184192896,0.0017163340960732597,0.9876038840620002
id06196,0.0005087479828925795,0.9985697800769344,0.0009214719401728997
id02800,0.1374555273742437,0.71392391407601,0.14862055854974474
id18732,0.006283957208547268,0.9799946422137499,0.0137214005776993
id11915,0.046746190458991047,0.9077934270667054,0.04546038247430496
id09739,0.6578752936211804,0.11302322863332996,0.22910147774548925
id24672,0.9372047386797154,0.018247373675542976,0.04454788764475392
id00414,0.001518628416743014,0.0009371978402174375,0.9975441737430272
id16307,0.9029099195987349,0.06964540105428986,0.02744467934697189
id14043,0.3679253748129233,0.0059003411587998334,0.6261742840282781
id00517,0.004784112118572137,0.00014485311077088426,0.9950710347706758
id09744,0.9201836395446759,0.07689396643393079,0.00292239402140404
id19257,0.972629375398174,0.014306267607293432,0.013064356994534084
id15437,0.4656283098966519,0.473962224920236,0.060409465183111175
id16352,0.1067868953597543,0.015213256081179082,0.8779998485590651
id18849,0.28904260000744664,0.22216699467277373,0.48879040531978035
id19434,0.00688496886300208,0.9920762515285521,0.001038779608448577
id17928,0.07448044357900624,0.03738030965368526,0.8881392467673086
id16896,0.027244640148900733,0.02236610904469922,0.9503892508063985
id02135,0.21817556963235724,0.5562464268381258,0.22557800352951474
id15075,0.9934759387247301,0.002079714105193481,0.004444347170077596
id27486,0.0010963338693429742,0.9977568755440744,0.0011467905865907143
id19422,0.9350279381733833,0.06240063471302474,0.0025714271135928468
id09603,0.12704730142208817,0.7673010470506043,0.10565165152730782
id02133,0.049006068550548496,0.8884718754067491,0.06252205604270208
id03441,0.5950895762922067,0.002641550786463234,0.40226887292132246
id02398,0.007676333079305773,0.991950109125851,0.0003735577948481671
id05152,0.06818329220215266,0.05540348660823204,0.8764132211896168
id17838,0.4299423324829865,0.020137745952959286,0.5499199215640538
id25060,0.7696167453321119,0.22830356383459055,0.00207969083329767
id09998,0.08413763767574797,0.03435823456229883,0.8815041277619521
id01828,0.005352909329773855,0.9705706885173022,0.0240764021529272
id25377,0.35232206224015716,0.02396149006721665,0.6237164476926284
id22175,0.022048315970760134,0.975989917678137,0.00196176635110436
id02974,0.0337160553884321,0.01686559813001016,0.9494183464815606
id26955,0.9994946761741463,0.0002963819466938679,0.00020894187915894603
id21091,0.8737189135806526,0.050568156823086505,0.07571292959626545
id12802,0.9641996588572359,0.022698804900865947,0.013101536241903624
id07432,0.016704396737165915,0.8193752277152289,0.16392037554763322
id18749,0.158303917764299,0.7056744658179012,0.1360216164178
id15030,0.0011831314712690522,0.004359737556434073,0.9944571309722983
id17155,0.011555254270948133,0.9839010773977892,0.004543668331272232
id08128,0.01700474136184943,0.790888974331346,0.1921062843068118
id25706,0.0009641456645676776,0.9916264456621002,0.007409408673338366
id15645,0.8959824979508193,0.08041946485153521,0.023598037197647127
id04943,0.5739042740186219,0.36479437958513394,0.06130134639624035
id27566,0.06591567427266362,0.010473008619162998,0.9236113171081607
id11765,0.2724332811169545,0.4575763127983398,0.2699904060846924
id13783,0.33093489582687924,0.32742228700016396,0.34164281717295636
id00492,0.08597594421539871,0.014462295590672192,0.8995617601939356
id27636,0.16363718140110742,0.006061683435790175,0.830301135163092
id04273,0.6372172272892846,0.2902932978957784,0.07248947481495524
id02537,0.28641288365015527,0.20798139679856056,0.5056057195512843
id24349,0.9954968700657256,0.004225165637135182,0.0002779642971411572
id00023,0.011409201807120432,0.964627756653052,0.02396304153981648
id23025,0.35517961057702296,0.6378344534981684,0.006985935924801903
id08722,0.8471436405818011,0.07250986668701492,0.08034649273118455
id02420,0.9662097868648616,0.025770012664681437,0.008020200470454871
id10811,0.9662953778460922,0.010542211533698605,0.023162410620210464
id04019,0.012010377736409502,0.008708475677419504,0.9792811465861684
id18334,0.9728011373577985,0.016857205647987403,0.01034165699421562
id16781,0.6094836097555096,0.35483622629837025,0.03568016394612041
id08773,0.275140150304526,0.6941359960980176,0.03072385359745607
id19214,0.7469529166943818,0.21542749347416934,0.037619589831446545
id09589,8.276144238892423e-05,0.9972687029315734,0.002648535626034563
id24246,0.8150518666595786,0.04172113196956547,0.1432270013708532
id23577,0.7733747774535294,0.2225087589171367,0.004116463629331996
id09305,0.7059593188420648,0.08379347846920253,0.2102472026887326
id16460,0.470103694115692,0.030953189038414958,0.4989431168458971
id21115,0.4585739541658974,0.1107021589776711,0.43072388685642926
id25996,0.610954480035746,0.05790719289258746,0.33113832707166846
id02551,0.0006007051576321437,0.02344412284810641,0.9759551719942683
id19352,0.0016583323751655395,0.00016116809927037014,0.9981804995255601
id03806,0.028690883819944852,0.0033522058713713254,0.9679569103086845
id26544,0.7147698335364119,0.08768322000217237,0.19754694646141552
id18761,0.9579933610739882,0.028830554706538218,0.013176084219477116
id24148,0.05507722172407471,0.9406973458287429,0.004225432447180898
id16095,0.32316944170347833,0.5740427555590332,0.10278780273749415
id18442,0.7633577458179629,0.029107215981904595,0.20753503820013627
id22596,7.816059750166567e-07,6.698966485699567e-07,0.9999985484973786
id23002,0.02938975639256971,0.009017750332376527,0.9615924932750524
id04797,0.9982535798169918,0.0005887535413775777,0.0011576666416288903
id06610,0.2321876168994287,0.019233148517933705,0.748579234582635
id16173,0.4580394518893486,0.27318090445780535,0.2687796436528459
id18292,0.02398282368461103,0.33231569498201774,0.6437014813333706
id27328,0.9814353803289153,0.011353787035863616,0.0072108326352250994
id01695,0.016464328400646537,0.9810931084318494,0.0024425631675048442
id05761,0.6642008100284983,0.030638700652393224,0.3051604893191099
id16354,0.9319534360629147,0.042567063947224815,0.025479499989858777
id12207,0.11285205167124386,0.7497292373557208,0.13741871097303474
id05665,0.0654902191578797,0.002939110119580858,0.9315706707225371
id01911,0.9430558655019657,0.0525637749226628,0.004380359575367896
id19153,0.00300091151111951,0.00042214896002658206,0.9965769395288644
id10295,0.7380525259409916,0.13293065566050563,0.12901681839850768
id23038,0.48974759203507634,0.37163654938811364,0.1386158585768114
id23783,0.32935488852448985,0.6648051041898426,0.005840007285674707
id27879,0.9451295668835449,0.04954111686014787,0.0053293162563079815
id19190,0.0009757070590140553,0.9989542059473694,7.008699361402372e-05
id05065,0.8555859846720549,0.049224296933409024,0.09518971839453215
id21296,0.09330057793448054,0.8690751638770374,0.03762425818848335
id13262,0.4421313996833254,0.14564941599257064,0.412219184324103
id10333,0.9066787771539996,0.06080888039612829,0.03251234244986763
id16677,0.28123486779332607,0.2619930748845719,0.456772057322126
id01392,0.3867334845082678,0.0559976800416788,0.5572688354500538
id27874,0.6516832007820792,0.1557520507183079,0.19256474849961322
id02294,0.12497242603747179,0.5994676074475895,0.2755599665149392
id18298,0.005418938581613824,0.002454894861954683,0.9921261665564233
id06997,0.9776928057832771,0.0018174048487763644,0.02048978936794791
id05243,0.5855800933255686,0.08936839118102567,0.3250515154934051
id00860,0.001695626939008789,0.9022829977791872,0.09602137528181329
id26681,0.99300132194178,0.002766478871900076,0.004232199186323181
id06020,0.014405021654997815,4.730270173695271e-05,0.985547675643266
id27683,0.8423829427450485,0.05314208804615953,0.10447496920879454
